,i,r̄,Mfac,rFac,f1,f2,f3,f4,pa,Sα,phaseAmplitude,t_char,rBLR,FHWM
7365,1,3,5,5,5,3,5,3,1,1,1,2,3,1
87131,3,1,5,2,2,2,5,1,4,2,1,1,1,1
63275,3,1,4,5,2,5,2,4,1,2,1,1,1,1
128334,2,1,2,2,2,1,4,4,3,4,1,1,1,1
11818,3,1,5,5,3,3,1,1,5,5,1,1,1,2
64301,4,1,1,2,1,2,1,4,4,2,1,1,1,2
57390,1,2,1,5,1,5,2,4,5,1,1,1,1,1
102007,4,1,5,2,1,1,1,4,4,3,1,1,1,1
102111,2,1,4,2,2,1,1,1,2,2,1,1,1,1
51781,4,2,2,2,5,5,5,2,5,1,1,1,1,1
77723,1,2,2,2,5,4,3,5,3,2,1,1,1,1
1183,1,1,1,5,1,5,5,3,1,1,1,1,1,1
64771,5,5,5,2,1,2,1,2,3,2,2,3,4,1
95638,1,2,3,3,2,3,4,4,5,4,1,1,1,1
47672,5,5,4,2,5,1,5,1,3,4,3,3,4,1
70346,5,1,4,1,5,4,1,4,1,1,1,1,1,1
100082,2,5,4,5,2,3,5,4,3,5,3,3,4,1
88682,3,1,4,5,4,1,2,4,3,1,1,1,1,1
109632,1,1,4,2,2,5,5,1,1,1,1,1,1,1
114080,1,1,3,5,1,1,5,4,2,1,1,1,1,1
137465,1,4,1,2,1,3,1,4,1,4,1,1,1,1
12146,3,3,1,1,1,1,3,5,1,5,2,1,1,1
108690,2,1,3,1,5,1,1,4,3,4,1,1,1,1
127380,3,4,4,2,3,5,4,5,1,1,3,3,3,1
129494,2,2,1,1,1,1,1,4,5,1,1,1,1,1
119450,5,1,4,2,2,1,4,4,5,5,1,1,1,2
123020,1,1,1,3,1,4,2,2,1,5,1,1,1,1
14855,3,3,3,5,1,3,5,5,5,5,1,2,2,1
94100,2,1,2,1,3,5,2,5,1,1,1,1,1,1
55374,3,3,5,2,2,3,5,5,5,2,1,3,3,1
59968,2,2,3,3,5,1,4,4,4,3,1,1,1,1
56221,2,5,5,3,3,3,3,3,2,2,3,4,5,1
23862,5,1,3,3,3,5,1,1,1,1,1,1,1,3
99750,5,1,4,5,2,2,4,3,1,1,1,1,1,1
132648,4,5,5,5,4,5,3,5,3,1,2,3,4,1
25823,5,1,5,5,3,3,3,1,3,1,1,1,1,3
2028,1,1,3,1,5,5,3,5,1,1,1,1,1,1
111860,5,5,1,3,2,3,4,1,1,2,2,1,1,1
44362,3,3,1,1,5,1,1,1,5,2,1,1,1,1
39364,4,3,1,4,4,3,4,4,2,5,1,1,1,1
4449,1,1,5,5,3,5,5,1,5,3,1,1,1,1
35287,5,5,5,5,3,5,3,5,3,1,2,4,5,1
78769,3,5,5,2,4,2,4,1,2,4,1,5,5,1
67492,3,4,2,4,5,1,4,4,2,3,1,2,2,1
125641,3,1,5,3,4,1,3,1,5,1,1,1,1,1
10478,3,1,3,5,5,5,1,1,3,1,1,1,1,2
102874,5,4,1,3,3,1,2,5,2,1,2,1,1,1
18400,3,5,1,5,5,5,5,3,3,5,2,1,1,1
119835,3,3,4,4,4,3,2,5,1,4,2,2,2,1
25216,5,1,5,3,1,5,3,1,1,3,1,1,1,5
92884,5,3,2,4,1,3,1,2,1,3,1,1,1,1
1352,1,1,1,5,3,5,5,3,1,3,1,1,1,1
9205,3,1,3,1,3,3,3,3,5,5,1,1,1,3
52696,3,3,2,1,3,5,2,5,4,1,2,1,1,1
113296,2,3,1,4,4,3,5,5,3,1,1,1,1,1
35981,1,1,1,2,5,4,3,3,1,3,1,1,1,1
23431,5,1,3,1,5,1,1,3,1,1,1,1,1,3
90848,5,4,4,4,3,5,2,1,1,5,2,2,3,1
14195,3,3,3,1,5,5,5,1,3,1,1,2,2,1
31999,5,5,1,5,3,1,1,1,5,1,2,1,1,1
115179,1,4,1,5,4,4,2,1,2,4,2,1,1,1
141452,4,3,5,4,3,2,4,2,4,3,2,3,3,1
102239,3,5,1,4,5,3,2,1,5,2,1,1,1,1
60379,2,3,2,4,3,5,1,4,5,3,1,1,1,1
80736,1,4,5,2,1,2,3,5,2,1,1,3,4,1
79226,1,4,5,5,5,4,1,2,1,5,1,3,4,1
103230,4,4,2,1,1,5,5,3,1,2,2,1,1,1
24993,5,1,5,1,5,3,1,3,3,1,1,1,1,3
54323,3,4,3,2,1,4,5,3,1,1,2,2,3,1
65580,3,2,2,4,4,2,3,4,5,5,1,1,1,1
80979,3,4,1,1,3,5,4,5,4,2,3,1,1,1
40481,2,4,1,5,3,1,2,5,4,1,2,1,1,1
133143,5,2,5,5,2,3,2,5,1,1,1,1,2,1
139052,5,4,3,1,1,3,1,1,3,2,1,2,2,1
60634,2,1,5,2,2,5,3,5,1,3,1,1,1,1
18999,3,5,3,3,1,3,3,3,1,1,2,3,3,1
142828,1,2,4,2,2,4,2,1,3,4,1,1,1,1
137565,1,2,1,3,4,5,3,2,4,5,1,1,1,1
109321,3,4,4,1,2,1,2,1,1,4,3,3,3,1
15517,3,3,5,1,3,3,1,3,1,1,1,2,3,1
64686,3,4,1,4,2,2,2,1,3,2,2,1,1,1
138991,3,4,4,3,1,2,4,3,2,1,2,3,3,1
104126,3,4,3,5,5,5,1,5,2,3,1,1,2,1
111579,3,5,3,5,5,5,2,5,3,1,2,2,2,1
26685,5,3,1,3,1,3,3,5,1,1,1,1,1,1
41107,2,1,2,2,1,4,1,4,1,3,1,1,1,1
138073,5,4,3,1,5,2,5,4,2,4,1,2,2,1
72767,1,1,2,5,4,2,4,3,1,2,1,1,1,1
102230,4,1,4,1,1,3,5,4,5,3,1,1,1,1
23605,5,1,3,3,1,1,1,3,5,1,1,1,1,3
44762,5,3,4,2,5,3,2,3,4,1,2,2,2,1
70277,5,5,5,3,5,5,5,5,3,5,2,3,5,1
79652,4,1,1,1,1,4,4,5,1,5,1,1,1,1
106834,4,3,2,3,4,5,5,2,5,2,1,1,1,1
133447,1,1,1,2,5,2,3,1,5,4,1,1,1,1
49148,2,5,2,2,5,2,4,1,3,1,2,2,2,1
109296,3,3,3,5,2,5,3,4,2,3,2,2,2,1
123500,5,1,2,3,4,1,4,3,3,1,1,1,1,1
100784,5,5,2,5,1,2,3,3,1,1,3,1,1,1
86839,2,1,4,3,2,3,1,2,4,1,1,1,1,1
62335,2,4,1,1,4,4,5,4,2,3,2,1,1,1
73615,1,2,4,2,5,5,4,5,2,5,1,2,2,1
1994,1,1,3,1,5,3,5,5,5,3,1,1,1,1
79280,1,3,5,1,2,2,4,5,2,1,1,2,2,1
141396,2,5,3,5,5,3,4,4,5,2,2,2,3,1
48856,3,1,3,1,1,5,5,4,3,3,1,1,1,2
79632,3,3,5,1,4,2,2,2,2,2,1,2,3,1
96538,1,3,1,2,3,3,2,5,5,1,1,1,1,1
59285,4,4,1,5,1,5,3,2,3,4,3,1,1,1
84561,3,5,4,2,5,1,1,3,2,3,2,2,3,1
124198,2,5,2,2,4,4,5,3,3,3,3,2,2,1
27767,5,3,3,1,1,3,5,5,5,3,1,1,2,1
100175,1,2,4,3,5,2,4,3,2,5,1,1,2,1
71384,2,3,5,5,4,2,5,1,5,5,1,2,3,1
46116,4,2,1,1,4,5,3,5,1,2,1,1,1,1
53720,4,2,5,4,1,2,3,2,3,5,1,2,2,1
17922,3,5,1,5,1,1,5,3,1,1,2,1,1,1
106603,2,5,4,1,4,4,4,3,3,1,2,3,4,1
88693,5,3,2,4,3,5,2,3,2,5,2,1,1,1
63643,2,3,1,3,5,3,4,3,4,3,1,1,1,1
112264,3,5,3,3,5,3,5,3,4,2,3,3,3,1
140978,2,3,5,1,2,2,1,5,1,4,2,2,3,1
70715,4,4,2,3,3,2,5,3,2,4,2,2,2,1
30568,5,3,5,5,3,5,3,1,3,3,1,2,3,1
13175,3,3,1,5,1,1,3,1,1,5,1,1,1,1
138944,4,1,2,2,2,2,4,5,1,3,1,1,1,1
41243,4,5,2,5,4,3,5,3,1,5,2,1,1,1
96624,4,4,2,3,2,1,4,3,4,4,2,1,1,1
80175,1,3,5,2,2,5,5,3,5,1,1,2,3,1
127424,2,4,1,4,4,3,1,1,4,1,2,1,1,1
54033,2,3,3,5,5,1,3,4,2,5,1,2,2,1
89281,4,4,4,3,3,2,5,4,5,5,1,3,3,1
78316,4,2,4,3,5,4,2,1,5,4,1,1,1,1
37698,4,4,1,4,5,4,3,4,4,2,2,1,1,1
43906,5,4,4,4,1,4,2,4,1,2,3,2,3,1
28484,5,3,3,3,3,5,3,5,3,3,1,1,2,1
13220,3,3,1,5,1,3,1,1,3,5,2,1,1,1
22448,5,1,1,3,5,1,5,5,3,1,1,1,1,3
41500,4,2,2,4,3,2,2,4,2,3,1,1,1,1
4269,1,1,5,5,1,5,5,1,3,3,1,1,1,1
87297,1,1,1,1,2,1,5,3,2,5,1,1,1,1
60948,3,1,4,5,3,3,3,3,2,3,1,1,1,1
119477,3,1,5,5,1,2,4,2,5,5,1,1,1,2
14170,3,3,3,1,5,5,1,5,5,1,1,1,2,1
80335,2,1,2,3,4,4,1,2,3,3,1,1,1,1
13191,3,3,1,5,1,1,3,5,5,5,2,1,1,1
62711,4,5,5,1,2,4,5,1,1,2,2,5,5,1
69059,2,2,1,4,4,3,3,3,3,3,1,1,1,1
4623,1,1,5,5,5,5,5,1,1,1,1,1,1,1
113994,2,3,1,1,4,2,3,4,4,2,2,1,1,1
105204,3,1,2,2,2,4,1,5,1,1,1,1,1,1
22803,5,1,1,5,3,3,1,5,5,1,1,1,1,3
76301,4,1,1,4,5,5,3,5,1,2,1,1,1,1
117532,3,5,4,5,4,4,4,3,3,4,3,3,3,1
36958,4,4,4,1,5,3,5,4,1,3,2,2,3,1
104641,5,4,2,1,3,3,5,2,2,5,2,2,2,1
76988,3,1,2,3,2,1,2,2,4,3,1,1,1,5
55557,3,2,2,4,3,1,4,3,4,5,1,1,1,1
12765,3,3,1,3,1,5,3,1,1,5,1,1,1,1
73147,5,3,3,5,3,5,5,4,2,2,1,2,2,1
67955,2,3,3,5,3,2,4,3,2,2,2,2,2,1
22280,5,1,1,3,3,3,1,3,1,1,1,1,1,3
124838,4,3,4,4,2,5,3,4,2,5,2,2,2,1
5018,1,3,1,3,1,1,3,5,5,1,1,1,1,1
77660,2,1,4,3,1,4,2,5,3,5,1,1,1,2
20417,3,5,5,1,5,3,3,3,1,3,2,4,5,1
131011,5,3,1,1,4,4,1,4,1,5,1,1,1,1
118683,5,5,5,5,5,5,5,1,4,3,2,3,4,1
12411,3,3,1,1,3,5,1,1,3,3,1,1,1,1
91765,1,2,1,3,3,2,5,1,3,1,1,1,1,1
33997,5,5,5,1,1,3,3,5,1,3,2,4,5,1
27570,5,3,1,5,5,3,3,5,1,5,1,1,1,1
109366,5,3,3,2,2,4,5,1,2,4,1,2,2,1
102853,3,3,5,4,1,5,4,4,4,5,2,2,2,1
96220,5,4,5,2,2,1,1,4,1,5,2,2,3,1
6262,1,3,3,5,1,3,3,3,1,1,1,1,2,1
42869,3,4,1,2,5,3,5,2,3,4,2,1,1,1
6308,1,3,3,5,1,5,5,3,3,5,1,1,2,1
96194,5,5,3,2,3,1,1,5,4,1,2,2,3,1
119894,3,5,1,3,4,3,2,2,1,4,3,1,1,1
37901,3,3,4,5,5,4,5,1,3,2,1,2,3,1
46560,1,5,5,4,3,2,2,2,3,4,1,4,5,1
7690,3,1,1,1,3,5,1,5,1,1,1,1,1,3
77631,5,2,1,4,4,1,2,5,1,3,1,1,1,1
90567,2,5,5,2,2,1,4,5,4,5,3,3,5,1
29776,5,3,5,3,1,1,5,1,5,1,1,2,3,1
70004,3,1,5,4,5,2,2,1,5,1,1,1,1,1
123881,4,2,3,1,2,5,3,3,1,5,2,1,1,1
74705,5,5,5,1,4,3,3,1,2,2,1,3,5,1
106669,1,2,3,2,1,5,4,3,3,3,1,1,1,1
46756,1,2,3,2,5,2,4,2,5,2,1,1,1,1
82507,1,4,5,5,3,4,2,1,1,4,1,2,3,1
139657,2,4,1,1,5,3,1,3,4,2,2,1,1,1
86828,2,2,4,2,4,5,3,2,1,1,2,2,2,1
129120,4,3,2,2,1,1,3,5,5,3,1,1,1,1
60219,3,4,1,5,2,4,1,2,4,2,2,1,1,1
3629,1,1,5,3,1,1,1,5,5,5,1,1,1,1
133244,2,4,1,5,5,3,3,2,5,1,1,1,1,1
59300,3,2,5,3,5,2,5,5,2,3,1,1,1,1
53129,4,4,5,1,1,2,3,3,3,3,2,4,4,1
126,1,1,1,1,1,5,3,3,1,1,1,1,1,1
110194,3,2,2,4,4,2,1,5,1,5,1,1,1,1
19813,3,5,3,5,5,1,3,1,1,1,2,2,3,1
92055,2,2,4,5,3,5,4,2,3,3,1,2,2,1
130531,3,2,3,2,2,3,1,5,3,5,1,1,1,1
110721,5,4,3,1,2,5,2,3,3,5,1,2,3,1
112496,2,5,1,4,5,5,3,1,2,5,2,1,1,1
57020,1,1,1,5,2,4,5,3,4,1,1,1,1,1
63254,1,2,5,4,5,1,5,5,5,2,1,1,2,1
841,1,1,1,3,3,5,5,3,3,1,1,1,1,1
64545,4,4,2,5,3,5,2,3,4,5,2,1,2,1
77817,5,4,3,1,4,1,2,3,3,5,1,2,2,1
102979,4,3,4,4,2,4,4,1,1,4,2,2,2,1
56174,1,1,1,3,1,4,2,4,4,4,1,1,1,1
20091,3,5,5,1,1,5,1,1,1,3,3,4,5,1
60447,4,2,2,3,3,5,5,2,1,5,1,1,1,1
44545,4,2,3,3,2,2,5,3,2,1,1,1,1,1
15850,3,3,5,3,1,1,3,5,3,3,2,3,3,1
75548,3,2,3,4,5,2,1,4,5,1,1,1,1,1
23481,5,1,3,1,5,1,5,5,5,5,1,1,1,3
72731,5,3,4,2,3,1,4,5,2,1,1,2,2,1
39182,4,2,1,5,4,1,4,5,4,3,1,1,1,1
38418,2,3,3,5,2,1,5,1,5,5,1,2,2,1
113347,4,4,4,2,3,4,1,3,3,5,2,2,3,1
60868,4,3,2,2,3,1,3,1,3,1,2,1,1,1
125728,5,3,1,3,2,3,4,3,5,1,1,1,1,1
15375,3,3,5,1,1,3,3,5,5,5,2,3,3,1
68328,5,5,1,1,2,2,3,1,2,4,1,1,1,1
79173,3,1,3,4,3,4,3,3,3,2,1,1,1,1
130377,3,1,3,1,2,2,2,1,5,5,1,1,1,1
126702,4,3,4,2,3,1,4,5,3,5,1,2,2,1
89443,2,4,4,4,1,3,4,1,3,4,3,3,3,1
29511,5,3,5,1,3,5,3,1,1,1,1,2,3,1
736,1,1,1,3,3,3,1,1,3,3,1,1,1,1
124231,3,4,2,2,1,4,4,4,3,5,2,1,2,1
99851,4,3,2,1,4,4,3,3,2,3,1,1,1,1
61648,1,4,3,5,3,3,2,1,1,5,1,2,2,1
51132,4,4,3,1,5,2,2,2,2,2,1,2,2,1
28739,5,3,3,5,1,1,5,3,5,3,2,1,2,1
127823,1,3,1,4,2,2,3,4,3,4,1,1,1,1
17648,3,5,1,3,3,5,1,1,1,3,1,1,1,1
36150,5,3,1,1,2,1,2,4,4,2,2,1,1,1
88496,5,5,4,2,5,3,2,5,2,5,2,2,3,1
82121,3,1,3,5,2,5,2,4,2,1,1,1,1,1
130623,1,3,1,4,5,3,1,2,1,3,2,1,1,1
103676,2,1,3,5,1,1,2,3,2,1,1,1,1,1
12373,3,3,1,1,3,3,3,1,3,5,1,1,1,1
48995,2,4,3,1,1,2,4,2,1,4,3,2,3,1
64888,3,4,4,4,4,5,4,5,5,4,1,2,3,1
124785,3,4,5,3,3,5,4,2,4,1,2,3,4,1
126023,4,2,3,2,4,3,4,1,3,5,1,1,1,1
119975,3,3,5,3,2,4,1,1,4,5,2,2,3,1
111144,3,2,4,5,3,1,1,5,2,4,1,1,1,1
61988,4,2,4,5,3,3,2,5,2,2,1,1,2,1
136989,3,4,5,3,5,4,4,1,3,1,2,3,3,1
45510,3,1,1,3,3,5,5,1,2,4,1,1,1,1
24808,5,1,5,1,3,3,1,1,1,3,1,1,1,3
10142,3,1,3,5,1,5,3,3,1,3,1,1,1,5
62730,1,1,5,5,5,2,4,2,2,2,1,1,1,1
90804,3,2,3,1,3,3,3,1,3,4,1,1,1,1
50825,4,5,5,3,4,2,4,3,5,5,2,4,4,1
73569,2,2,4,5,5,5,3,3,2,1,1,1,1,1
54830,2,3,4,1,2,2,4,5,3,5,2,2,2,1
78205,2,5,4,1,2,2,1,3,5,3,1,3,4,1
87029,5,2,2,2,3,2,5,1,4,1,1,1,1,1
138289,4,4,1,1,4,2,4,2,2,3,2,1,1,1
59217,4,4,3,3,5,5,3,3,4,2,2,2,2,1
18916,3,5,3,1,5,5,5,5,3,3,2,3,3,1
91033,3,4,3,5,3,5,3,1,1,3,2,2,2,1
43372,1,4,4,1,3,2,5,3,4,4,3,2,3,1
47804,2,1,2,5,4,2,5,2,4,2,1,1,1,1
92307,4,1,4,3,3,5,5,5,2,5,1,1,1,2
125727,3,5,3,5,2,3,3,5,4,3,4,3,3,1
23411,5,1,3,1,3,5,5,3,1,1,1,1,1,3
86859,4,4,1,1,1,4,3,2,2,2,1,1,1,1
72502,2,3,5,4,3,5,4,2,3,5,2,2,3,1
54194,2,5,5,5,2,1,4,2,1,5,2,4,5,1
12695,3,3,1,3,1,3,1,1,5,5,2,1,1,1
141198,4,5,5,3,3,3,5,2,5,4,2,4,4,1
94765,5,5,4,1,3,2,2,5,1,4,2,2,3,1
93868,5,1,4,4,5,1,1,1,5,2,1,1,1,2
17986,3,5,1,5,1,3,5,1,5,3,2,1,1,1
61804,3,2,4,1,4,4,2,3,3,3,1,2,2,1
132581,5,1,2,2,5,3,5,3,2,4,1,1,1,1
41954,3,5,3,3,5,4,3,4,3,1,1,2,2,1
42627,4,2,5,1,2,4,2,3,2,5,1,2,2,1
106766,3,4,2,5,5,2,1,5,4,2,2,1,2,1
51150,1,2,2,2,3,5,2,1,3,4,1,1,1,1
114792,2,5,3,2,4,5,5,1,5,5,1,2,2,1
56321,5,3,1,3,1,4,1,5,3,5,1,1,1,1
142231,2,5,2,2,3,2,4,2,1,1,3,1,2,1
135803,3,4,2,1,3,5,1,4,4,3,3,1,1,1
126337,3,4,1,2,4,5,1,3,2,4,2,1,1,1
70121,2,5,3,3,4,3,1,5,3,4,2,2,2,1
77428,5,2,3,1,3,4,5,3,1,2,1,1,1,1
8468,3,1,1,5,1,1,5,1,1,1,1,1,1,3
51267,4,4,5,4,1,3,5,4,2,1,1,3,4,1
46671,2,2,5,2,4,5,5,4,4,3,2,2,2,1
141006,4,1,2,5,3,4,1,2,4,5,1,1,1,1
75432,4,5,4,2,2,4,1,4,2,2,3,3,4,1
25943,5,1,5,5,5,1,1,5,3,5,1,1,1,3
10474,3,1,3,5,5,3,5,5,5,1,1,1,1,3
67341,2,1,4,1,1,5,3,4,2,2,1,1,1,1
56620,1,1,3,2,2,1,3,1,3,3,1,1,1,1
125228,4,1,1,4,5,2,1,5,3,5,1,1,1,1
59998,4,5,3,1,5,3,2,2,2,2,1,2,3,1
133797,4,1,1,3,3,4,1,5,4,2,1,1,1,1
142851,3,2,5,2,2,1,2,2,4,5,1,2,2,1
68617,4,5,5,3,3,1,5,2,4,3,3,5,5,1
57527,2,1,5,4,1,5,4,4,1,5,1,1,1,1
92579,3,3,1,4,4,3,4,5,3,2,1,1,1,1
127184,4,2,1,2,1,5,3,1,5,4,1,1,1,1
130604,2,3,1,2,5,1,1,2,1,1,2,1,1,1
72267,2,4,4,3,1,5,4,5,3,3,3,2,3,1
73692,5,5,3,2,5,5,5,2,4,1,2,2,2,1
51485,5,5,2,3,5,4,1,3,1,3,2,1,2,1
26400,5,3,1,1,3,5,3,1,5,5,1,1,1,1
22620,5,1,1,5,1,1,5,5,3,5,1,1,1,4
115010,1,4,3,1,3,4,5,1,1,4,2,1,2,1
38996,4,3,3,1,1,2,1,3,5,5,1,1,2,1
85984,1,1,4,2,1,2,2,5,5,3,1,1,1,1
5741,1,3,3,1,3,5,1,3,1,5,1,1,2,1
58318,4,5,4,4,5,1,1,4,5,2,2,2,3,1
111824,5,1,3,1,2,4,1,4,2,4,1,1,1,1
43733,2,2,4,1,1,3,4,1,2,2,1,1,2,1
28893,5,3,3,5,3,1,3,3,1,3,1,1,2,1
4551,1,1,5,5,5,3,3,3,5,1,1,1,1,1
106496,2,1,4,3,5,1,4,2,3,4,1,1,1,1
79194,2,1,4,2,4,1,2,3,5,3,1,1,1,1
60681,3,5,3,1,2,5,5,1,2,1,1,2,2,1
60968,2,4,5,5,5,5,3,4,5,4,1,2,3,1
93805,2,4,5,1,1,4,4,1,3,1,1,2,3,1
105053,5,1,3,5,1,5,2,5,5,1,1,1,1,1
86675,1,2,2,5,2,5,3,1,1,2,1,1,1,1
61238,5,5,3,2,4,1,2,1,3,2,2,2,3,1
58508,3,5,2,5,4,5,1,5,3,2,2,1,2,1
11197,3,1,5,3,1,5,3,1,1,1,1,1,1,2
20963,3,5,5,3,5,3,5,1,5,5,2,5,5,1
133248,3,5,3,4,1,2,1,2,1,4,4,2,3,1
73413,4,5,4,5,1,2,1,3,3,3,3,3,3,1
112954,5,3,4,2,5,5,5,3,5,3,1,2,2,1
107213,5,1,4,1,1,5,1,5,5,5,1,1,1,2
19820,3,5,3,5,5,1,3,3,1,3,2,2,3,1
59454,4,3,5,3,5,4,4,1,5,4,1,3,3,1
113613,1,3,4,3,5,1,2,3,1,3,2,2,2,1
62533,1,5,4,3,2,4,1,2,1,3,2,2,3,1
33171,5,5,3,3,3,5,1,5,1,1,2,2,3,1
23586,5,1,3,1,5,5,5,3,1,1,1,1,1,3
128239,3,4,5,1,1,4,3,4,2,4,3,3,3,1
74217,4,2,1,2,5,3,2,2,1,3,1,1,1,1
75213,1,2,2,3,5,4,5,2,1,5,1,1,1,1
62298,3,3,3,1,5,2,5,2,3,2,1,1,2,1
116625,4,1,1,1,2,1,5,2,4,2,1,1,1,1
139485,5,2,3,1,4,2,2,5,3,5,1,1,1,1
4760,1,3,1,1,1,5,3,5,5,1,1,1,1,1
110851,2,3,4,2,5,1,3,1,5,4,1,2,2,1
121955,4,1,2,2,4,4,3,1,5,1,1,1,1,1
138710,4,4,3,1,5,2,5,2,4,5,2,2,3,1
14178,3,3,3,1,5,5,3,1,5,1,1,1,2,1
66882,3,3,5,4,5,4,5,1,3,1,1,2,3,1
21784,5,1,1,1,3,3,1,3,1,5,1,1,1,3
80668,1,4,3,3,4,1,2,4,5,3,1,2,2,1
95493,5,4,3,3,4,5,5,3,3,3,1,2,2,1
60837,1,3,4,1,3,4,4,4,4,5,2,2,3,1
139742,3,1,2,5,3,4,1,4,2,1,1,1,1,1
120628,3,1,4,1,3,4,2,4,4,5,1,1,1,1
128649,3,4,1,5,1,4,3,5,5,2,1,1,1,1
89372,5,1,3,4,2,4,2,2,2,4,1,1,1,1
134395,4,2,5,3,2,4,3,3,4,2,1,2,2,1
64591,4,1,4,3,3,3,5,3,1,1,1,1,1,1
70040,1,1,4,5,3,2,5,5,5,5,1,1,1,1
33226,5,5,3,3,5,1,1,1,5,5,2,2,3,1
18268,3,5,1,5,5,1,3,5,3,3,2,1,1,1
46366,4,2,5,4,5,2,1,2,5,4,1,1,2,1
123312,3,3,5,3,5,2,4,1,5,2,1,2,2,1
82726,5,3,1,1,2,5,3,5,4,1,2,1,1,1
72662,4,3,3,4,3,1,4,4,4,1,1,1,2,1
84761,5,2,4,4,3,2,5,5,5,2,1,1,1,1
91621,2,2,2,3,4,5,5,5,1,5,2,1,1,1
28782,5,3,3,5,1,3,3,5,5,3,2,1,2,1
27688,5,3,3,1,1,1,3,5,1,3,2,1,2,1
137474,3,1,1,1,4,4,2,2,3,1,1,1,1,1
2684,1,1,3,5,1,3,3,5,5,5,1,1,1,1
92340,5,3,3,1,1,4,1,3,4,4,2,1,2,1
92286,1,5,2,2,3,1,2,3,2,1,2,2,2,1
90000,3,3,1,1,3,3,4,4,5,2,1,1,1,1
15976,3,3,5,3,1,5,5,3,5,3,2,2,3,1
36513,3,5,1,3,3,4,5,4,1,5,3,1,1,1
132684,5,4,2,1,3,2,1,3,4,5,2,1,1,1
8600,3,1,1,5,1,5,5,5,1,3,1,1,1,5
13617,3,3,1,5,5,3,3,5,5,3,2,1,1,1
8516,3,1,1,5,1,3,3,1,5,5,1,1,1,3
48913,2,2,5,5,1,3,2,2,1,1,1,1,2,1
10787,3,1,5,1,3,3,3,1,3,1,1,1,1,2
45979,1,5,3,4,2,1,5,5,1,5,2,2,2,1
92049,5,2,2,2,4,5,3,1,4,4,1,1,1,1
63130,1,4,4,1,5,3,5,2,4,1,2,2,3,1
61739,4,1,1,1,5,1,2,3,2,4,1,1,1,1
59677,2,1,1,2,5,4,5,4,1,1,1,1,1,1
100918,4,5,2,3,5,4,2,4,3,2,1,1,2,1
26681,5,3,1,3,1,3,3,3,1,5,1,1,1,1
76900,4,5,5,5,5,2,1,1,2,1,1,3,5,1
81646,2,5,5,2,4,3,5,3,5,1,2,4,4,1
9598,3,1,3,3,1,5,3,1,1,3,1,1,1,3
35011,5,5,5,5,1,3,1,1,5,1,2,4,5,1
97491,1,4,4,1,4,4,5,4,1,4,2,2,3,1
15147,3,3,3,5,5,1,5,1,5,5,1,2,2,1
62845,2,5,1,2,1,5,3,5,5,1,2,1,1,1
74165,4,2,1,4,2,4,2,3,4,5,1,1,1,1
698,1,1,1,3,3,1,3,1,5,3,1,1,1,1
136785,1,5,5,3,2,4,3,1,3,5,2,3,4,1
104688,3,2,1,4,4,2,3,5,1,3,1,1,1,1
30829,5,5,1,1,1,1,5,5,5,5,2,1,1,1
80550,2,3,2,5,1,3,2,5,4,3,1,1,1,1
47015,5,1,5,2,4,4,1,1,2,3,1,1,1,1
76309,4,5,3,5,1,3,1,2,1,4,4,2,3,1
91039,4,2,2,3,1,4,4,5,3,1,1,1,1,1
30722,5,3,5,5,5,5,1,1,3,1,1,2,3,1
41400,3,1,3,5,4,4,5,2,5,1,1,1,1,1
102604,2,3,5,4,3,1,1,3,1,5,2,2,3,1
132779,2,5,3,3,4,1,5,2,2,5,2,3,3,1
52169,5,4,4,4,1,3,4,3,1,4,3,2,3,1
71696,1,1,3,2,3,3,3,1,3,4,1,1,1,1
79839,1,2,5,2,4,3,3,1,1,4,1,1,2,1
93677,3,4,1,1,5,4,5,4,3,1,2,1,1,1
1701,1,1,3,1,1,5,5,5,3,1,1,1,1,1
96499,3,5,4,1,5,4,3,5,4,4,2,3,4,1
37792,2,4,1,1,5,2,3,3,4,2,2,1,1,1
93743,2,5,4,5,1,1,5,3,3,2,2,3,4,1
112662,3,2,3,1,1,5,2,4,5,5,1,1,1,1
14341,3,3,3,3,1,5,3,1,1,5,1,1,2,1
9935,3,1,3,3,5,3,5,5,5,5,1,1,1,3
12001,3,1,5,5,5,3,1,1,3,3,1,1,1,5
91861,4,4,5,4,4,4,1,4,3,4,1,3,4,1
106434,3,1,4,5,1,3,1,5,2,2,1,1,1,1
68108,4,1,2,3,5,3,4,5,4,5,1,1,1,1
139659,4,1,5,5,3,3,5,3,3,5,1,1,1,3
18691,3,5,3,1,3,5,1,1,1,3,1,2,3,1
99391,2,2,5,4,5,5,5,5,5,2,1,2,2,1
118343,3,2,5,2,1,5,5,3,2,5,1,1,1,1
75328,2,4,5,4,3,1,3,1,2,4,2,4,4,1
97540,2,1,3,4,3,3,2,5,5,4,1,1,1,1
122370,1,2,5,1,4,2,5,3,5,1,1,1,2,1
128147,1,2,2,5,1,2,5,3,5,5,1,1,1,1
142679,2,2,5,5,4,5,1,1,4,5,1,1,2,1
26518,5,3,1,1,5,3,3,3,5,5,1,1,1,1
66164,3,3,3,1,3,1,1,3,3,1,2,1,2,1
6913,1,3,5,3,1,3,5,5,5,1,1,2,3,1
83312,3,4,5,3,3,3,2,1,3,5,2,3,4,1
